[3259] Genel Hata: invalid color argument
[2357] Genel Hata: 'NoneType' object is not subscriptable
[2413] Genel Hata: 'NoneType' object is not subscriptable
[23677] Genel Hata: invalid color argument
[24260] Genel Hata: invalid color argument
[23081] Genel Hata: invalid color argument
[20294] Genel Hata: Oyun sıfırlanırken hata: Cannot choose from an empty sequence
[17604] Genel Hata: 'username'
[23502] Genel Hata: Oyun sıfırlanırken hata: Cannot choose from an empty sequence
[18521] Genel Hata: 'username'
[2150] Genel Hata: 'GameState' object has no attribute 'error_message'
[2168] Genel Hata: 'GameState' object has no attribute 'error_message'
[2182] Genel Hata: 'GameState' object has no attribute 'error_message'
[2199] Genel Hata: 'GameState' object has no attribute 'error_message'
[2217] Genel Hata: 'GameState' object has no attribute 'error_message'
[2233] Genel Hata: 'GameState' object has no attribute 'error_message'
[2249] Genel Hata: 'GameState' object has no attribute 'error_message'
[2268] Genel Hata: 'GameState' object has no attribute 'error_message'
[2285] Genel Hata: 'GameState' object has no attribute 'error_message'
[2301] Genel Hata: 'GameState' object has no attribute 'error_message'
[2318] Genel Hata: 'GameState' object has no attribute 'error_message'
[2335] Genel Hata: 'GameState' object has no attribute 'error_message'
[2351] Genel Hata: 'GameState' object has no attribute 'error_message'
[2368] Genel Hata: 'GameState' object has no attribute 'error_message'
[2384] Genel Hata: 'GameState' object has no attribute 'error_message'
[2401] Genel Hata: 'GameState' object has no attribute 'error_message'
[2418] Genel Hata: 'GameState' object has no attribute 'error_message'
[2434] Genel Hata: 'GameState' object has no attribute 'error_message'
[2450] Genel Hata: 'GameState' object has no attribute 'error_message'
[2468] Genel Hata: 'GameState' object has no attribute 'error_message'
[2484] Genel Hata: 'GameState' object has no attribute 'error_message'
[2501] Genel Hata: 'GameState' object has no attribute 'error_message'
[2517] Genel Hata: 'GameState' object has no attribute 'error_message'
[2533] Genel Hata: 'GameState' object has no attribute 'error_message'
[2549] Genel Hata: 'GameState' object has no attribute 'error_message'
[2565] Genel Hata: 'GameState' object has no attribute 'error_message'
[2583] Genel Hata: 'GameState' object has no attribute 'error_message'
[2598] Genel Hata: 'GameState' object has no attribute 'error_message'
[2616] Genel Hata: 'GameState' object has no attribute 'error_message'
[2634] Genel Hata: 'GameState' object has no attribute 'error_message'
[2650] Genel Hata: 'GameState' object has no attribute 'error_message'
[2667] Genel Hata: 'GameState' object has no attribute 'error_message'
[2684] Genel Hata: 'GameState' object has no attribute 'error_message'
[2700] Genel Hata: 'GameState' object has no attribute 'error_message'
[2716] Genel Hata: 'GameState' object has no attribute 'error_message'
[2734] Genel Hata: 'GameState' object has no attribute 'error_message'
[2750] Genel Hata: 'GameState' object has no attribute 'error_message'
[2769] Genel Hata: 'GameState' object has no attribute 'error_message'
[2784] Genel Hata: 'GameState' object has no attribute 'error_message'
[2801] Genel Hata: 'GameState' object has no attribute 'error_message'
[2816] Genel Hata: 'GameState' object has no attribute 'error_message'
[2834] Genel Hata: 'GameState' object has no attribute 'error_message'
[2849] Genel Hata: 'GameState' object has no attribute 'error_message'
[2867] Genel Hata: 'GameState' object has no attribute 'error_message'
[2882] Genel Hata: 'GameState' object has no attribute 'error_message'
[2898] Genel Hata: 'GameState' object has no attribute 'error_message'
[2916] Genel Hata: 'GameState' object has no attribute 'error_message'
[2933] Genel Hata: 'GameState' object has no attribute 'error_message'
[2949] Genel Hata: 'GameState' object has no attribute 'error_message'
[2965] Genel Hata: 'GameState' object has no attribute 'error_message'
[2983] Genel Hata: 'GameState' object has no attribute 'error_message'
[2999] Genel Hata: 'GameState' object has no attribute 'error_message'
[3016] Genel Hata: 'GameState' object has no attribute 'error_message'
[3032] Genel Hata: 'GameState' object has no attribute 'error_message'
[3050] Genel Hata: 'GameState' object has no attribute 'error_message'
[3066] Genel Hata: 'GameState' object has no attribute 'error_message'
[3083] Genel Hata: 'GameState' object has no attribute 'error_message'
[3100] Genel Hata: 'GameState' object has no attribute 'error_message'
[3116] Genel Hata: 'GameState' object has no attribute 'error_message'
[3132] Genel Hata: 'GameState' object has no attribute 'error_message'
[3151] Genel Hata: 'GameState' object has no attribute 'error_message'
[3166] Genel Hata: 'GameState' object has no attribute 'error_message'
[3183] Genel Hata: 'GameState' object has no attribute 'error_message'
[3199] Genel Hata: 'GameState' object has no attribute 'error_message'
[3216] Genel Hata: 'GameState' object has no attribute 'error_message'
[3233] Genel Hata: 'GameState' object has no attribute 'error_message'
[3249] Genel Hata: 'GameState' object has no attribute 'error_message'
[3267] Genel Hata: 'GameState' object has no attribute 'error_message'
[3285] Genel Hata: 'GameState' object has no attribute 'error_message'
[3302] Genel Hata: 'GameState' object has no attribute 'error_message'
[3317] Genel Hata: 'GameState' object has no attribute 'error_message'
[3335] Genel Hata: 'GameState' object has no attribute 'error_message'
[3351] Genel Hata: 'GameState' object has no attribute 'error_message'
[3370] Genel Hata: 'GameState' object has no attribute 'error_message'
[3385] Genel Hata: 'GameState' object has no attribute 'error_message'
[3400] Genel Hata: 'GameState' object has no attribute 'error_message'
[3416] Genel Hata: 'GameState' object has no attribute 'error_message'
[3432] Genel Hata: 'GameState' object has no attribute 'error_message'
[3449] Genel Hata: 'GameState' object has no attribute 'error_message'
[3466] Genel Hata: 'GameState' object has no attribute 'error_message'
[3483] Genel Hata: 'GameState' object has no attribute 'error_message'
[3500] Genel Hata: 'GameState' object has no attribute 'error_message'
[3516] Genel Hata: 'GameState' object has no attribute 'error_message'
[3534] Genel Hata: 'GameState' object has no attribute 'error_message'
[3548] Genel Hata: 'GameState' object has no attribute 'error_message'
[3566] Genel Hata: 'GameState' object has no attribute 'error_message'
[3583] Genel Hata: 'GameState' object has no attribute 'error_message'
[3599] Genel Hata: 'GameState' object has no attribute 'error_message'
[3616] Genel Hata: 'GameState' object has no attribute 'error_message'
[3632] Genel Hata: 'GameState' object has no attribute 'error_message'
[3648] Genel Hata: 'GameState' object has no attribute 'error_message'
[3664] Genel Hata: 'GameState' object has no attribute 'error_message'
[3680] Genel Hata: 'GameState' object has no attribute 'error_message'
[3696] Genel Hata: 'GameState' object has no attribute 'error_message'
[3712] Genel Hata: 'GameState' object has no attribute 'error_message'
[3729] Genel Hata: 'GameState' object has no attribute 'error_message'
[3745] Genel Hata: 'GameState' object has no attribute 'error_message'
[3760] Genel Hata: 'GameState' object has no attribute 'error_message'
[3779] Genel Hata: 'GameState' object has no attribute 'error_message'
[3795] Genel Hata: 'GameState' object has no attribute 'error_message'
[3813] Genel Hata: 'GameState' object has no attribute 'error_message'
[3831] Genel Hata: 'GameState' object has no attribute 'error_message'
[3847] Genel Hata: 'GameState' object has no attribute 'error_message'
[3862] Genel Hata: 'GameState' object has no attribute 'error_message'
[3878] Genel Hata: 'GameState' object has no attribute 'error_message'
[3895] Genel Hata: 'GameState' object has no attribute 'error_message'
[3911] Genel Hata: 'GameState' object has no attribute 'error_message'
[3927] Genel Hata: 'GameState' object has no attribute 'error_message'
[3944] Genel Hata: 'GameState' object has no attribute 'error_message'
[3960] Genel Hata: 'GameState' object has no attribute 'error_message'
[3977] Genel Hata: 'GameState' object has no attribute 'error_message'
[3994] Genel Hata: 'GameState' object has no attribute 'error_message'
[4011] Genel Hata: 'GameState' object has no attribute 'error_message'
[4027] Genel Hata: 'GameState' object has no attribute 'error_message'
[4044] Genel Hata: 'GameState' object has no attribute 'error_message'
[4061] Genel Hata: 'GameState' object has no attribute 'error_message'
[4078] Genel Hata: 'GameState' object has no attribute 'error_message'
[4096] Genel Hata: 'GameState' object has no attribute 'error_message'
[4114] Genel Hata: 'GameState' object has no attribute 'error_message'
[4128] Genel Hata: 'GameState' object has no attribute 'error_message'
[4146] Genel Hata: 'GameState' object has no attribute 'error_message'
[4163] Genel Hata: 'GameState' object has no attribute 'error_message'
[4165] Genel Hata: 'GameState' object has no attribute 'set_error'
[4197] Genel Hata: 'GameState' object has no attribute 'error_message'
[4211] Genel Hata: 'GameState' object has no attribute 'error_message'
[4228] Genel Hata: 'GameState' object has no attribute 'error_message'
[4244] Genel Hata: 'GameState' object has no attribute 'error_message'
[4261] Genel Hata: 'GameState' object has no attribute 'error_message'
[4277] Genel Hata: 'GameState' object has no attribute 'error_message'
[4293] Genel Hata: 'GameState' object has no attribute 'error_message'
[4311] Genel Hata: 'GameState' object has no attribute 'error_message'
[4327] Genel Hata: 'GameState' object has no attribute 'error_message'
[4344] Genel Hata: 'GameState' object has no attribute 'error_message'
[4361] Genel Hata: 'GameState' object has no attribute 'error_message'
[4378] Genel Hata: 'GameState' object has no attribute 'error_message'
[4396] Genel Hata: 'GameState' object has no attribute 'error_message'
[4413] Genel Hata: 'GameState' object has no attribute 'error_message'
[4429] Genel Hata: 'GameState' object has no attribute 'error_message'
[4445] Genel Hata: 'GameState' object has no attribute 'error_message'
[4463] Genel Hata: 'GameState' object has no attribute 'error_message'
[4480] Genel Hata: 'GameState' object has no attribute 'error_message'
[4496] Genel Hata: 'GameState' object has no attribute 'error_message'
[4515] Genel Hata: 'GameState' object has no attribute 'error_message'
[4529] Genel Hata: 'GameState' object has no attribute 'error_message'
[4545] Genel Hata: 'GameState' object has no attribute 'error_message'
[4563] Genel Hata: 'GameState' object has no attribute 'error_message'
[4578] Genel Hata: 'GameState' object has no attribute 'error_message'
[4595] Genel Hata: 'GameState' object has no attribute 'error_message'
[4611] Genel Hata: 'GameState' object has no attribute 'error_message'
[4628] Genel Hata: 'GameState' object has no attribute 'error_message'
[4646] Genel Hata: 'GameState' object has no attribute 'error_message'
[4663] Genel Hata: 'GameState' object has no attribute 'error_message'
[4679] Genel Hata: 'GameState' object has no attribute 'error_message'
[4695] Genel Hata: 'GameState' object has no attribute 'error_message'
[4712] Genel Hata: 'GameState' object has no attribute 'error_message'
[4729] Genel Hata: 'GameState' object has no attribute 'error_message'
[4746] Genel Hata: 'GameState' object has no attribute 'error_message'
[4762] Genel Hata: 'GameState' object has no attribute 'error_message'
[4778] Genel Hata: 'GameState' object has no attribute 'error_message'
[4796] Genel Hata: 'GameState' object has no attribute 'error_message'
[4810] Genel Hata: 'GameState' object has no attribute 'error_message'
[4827] Genel Hata: 'GameState' object has no attribute 'error_message'
[4843] Genel Hata: 'GameState' object has no attribute 'error_message'
[4859] Genel Hata: 'GameState' object has no attribute 'error_message'
[4877] Genel Hata: 'GameState' object has no attribute 'error_message'
[4894] Genel Hata: 'GameState' object has no attribute 'error_message'
[4911] Genel Hata: 'GameState' object has no attribute 'error_message'
[4929] Genel Hata: 'GameState' object has no attribute 'error_message'
[4946] Genel Hata: 'GameState' object has no attribute 'error_message'
[4960] Genel Hata: 'GameState' object has no attribute 'error_message'
[4978] Genel Hata: 'GameState' object has no attribute 'error_message'
[4995] Genel Hata: 'GameState' object has no attribute 'error_message'
[5011] Genel Hata: 'GameState' object has no attribute 'error_message'
[5028] Genel Hata: 'GameState' object has no attribute 'error_message'
[5044] Genel Hata: 'GameState' object has no attribute 'error_message'
[5062] Genel Hata: 'GameState' object has no attribute 'error_message'
[5064] Genel Hata: 'GameState' object has no attribute 'set_error'
[5066] Genel Hata: 'GameState' object has no attribute 'set_error'
[5096] Genel Hata: 'GameState' object has no attribute 'error_message'
[5112] Genel Hata: 'GameState' object has no attribute 'error_message'
[5130] Genel Hata: 'GameState' object has no attribute 'error_message'
[5147] Genel Hata: 'GameState' object has no attribute 'error_message'
[5164] Genel Hata: 'GameState' object has no attribute 'error_message'
[5180] Genel Hata: 'GameState' object has no attribute 'error_message'
[5195] Genel Hata: 'GameState' object has no attribute 'error_message'
[5211] Genel Hata: 'GameState' object has no attribute 'error_message'
[5229] Genel Hata: 'GameState' object has no attribute 'error_message'
[5245] Genel Hata: 'GameState' object has no attribute 'error_message'
[5262] Genel Hata: 'GameState' object has no attribute 'error_message'
[5278] Genel Hata: 'GameState' object has no attribute 'error_message'
[5296] Genel Hata: 'GameState' object has no attribute 'error_message'
[5314] Genel Hata: 'GameState' object has no attribute 'error_message'
[5329] Genel Hata: 'GameState' object has no attribute 'error_message'
[5344] Genel Hata: 'GameState' object has no attribute 'error_message'
[5362] Genel Hata: 'GameState' object has no attribute 'error_message'
[5378] Genel Hata: 'GameState' object has no attribute 'error_message'
[5397] Genel Hata: 'GameState' object has no attribute 'error_message'
[5414] Genel Hata: 'GameState' object has no attribute 'error_message'
[5430] Genel Hata: 'GameState' object has no attribute 'error_message'
[5447] Genel Hata: 'GameState' object has no attribute 'error_message'
[5464] Genel Hata: 'GameState' object has no attribute 'error_message'
[5466] Genel Hata: 'GameState' object has no attribute 'set_error'
[5466] Genel Hata: 'GameState' object has no attribute 'set_error'
[5496] Genel Hata: 'GameState' object has no attribute 'error_message'
[5513] Genel Hata: 'GameState' object has no attribute 'error_message'
[5529] Genel Hata: 'GameState' object has no attribute 'error_message'
[5547] Genel Hata: 'GameState' object has no attribute 'error_message'
[5563] Genel Hata: 'GameState' object has no attribute 'error_message'
[5580] Genel Hata: 'GameState' object has no attribute 'error_message'
[5597] Genel Hata: 'GameState' object has no attribute 'error_message'
[5613] Genel Hata: 'GameState' object has no attribute 'error_message'
[5632] Genel Hata: 'GameState' object has no attribute 'error_message'
[5634] Genel Hata: 'GameState' object has no attribute 'set_error'
[5634] Genel Hata: 'GameState' object has no attribute 'set_error'
[5664] Genel Hata: 'GameState' object has no attribute 'error_message'
[5679] Genel Hata: 'GameState' object has no attribute 'error_message'
[5698] Genel Hata: 'GameState' object has no attribute 'error_message'
[5715] Genel Hata: 'GameState' object has no attribute 'error_message'
[5731] Genel Hata: 'GameState' object has no attribute 'error_message'
[5747] Genel Hata: 'GameState' object has no attribute 'error_message'
[5765] Genel Hata: 'GameState' object has no attribute 'error_message'
[5783] Genel Hata: 'GameState' object has no attribute 'error_message'
[5787] Genel Hata: 'GameState' object has no attribute 'set_error'
[5788] Genel Hata: 'GameState' object has no attribute 'set_error'
[5819] Genel Hata: 'GameState' object has no attribute 'error_message'
[5834] Genel Hata: 'GameState' object has no attribute 'error_message'
[5851] Genel Hata: 'GameState' object has no attribute 'error_message'
[5868] Genel Hata: 'GameState' object has no attribute 'error_message'
[5885] Genel Hata: 'GameState' object has no attribute 'error_message'
[5902] Genel Hata: 'GameState' object has no attribute 'error_message'
[5919] Genel Hata: 'GameState' object has no attribute 'error_message'
[5936] Genel Hata: 'GameState' object has no attribute 'error_message'
[5940] Genel Hata: 'GameState' object has no attribute 'set_error'
[5940] Genel Hata: 'GameState' object has no attribute 'set_error'
[5969] Genel Hata: 'GameState' object has no attribute 'error_message'
[5985] Genel Hata: 'GameState' object has no attribute 'error_message'
[6001] Genel Hata: 'GameState' object has no attribute 'error_message'
[6018] Genel Hata: 'GameState' object has no attribute 'error_message'
[6036] Genel Hata: 'GameState' object has no attribute 'error_message'
[6053] Genel Hata: 'GameState' object has no attribute 'error_message'
[6071] Genel Hata: 'GameState' object has no attribute 'error_message'
[6088] Genel Hata: 'GameState' object has no attribute 'error_message'
[6106] Genel Hata: 'GameState' object has no attribute 'error_message'
[6109] Genel Hata: 'GameState' object has no attribute 'set_error'
[6110] Genel Hata: 'GameState' object has no attribute 'set_error'
[6138] Genel Hata: 'GameState' object has no attribute 'error_message'
[6155] Genel Hata: 'GameState' object has no attribute 'error_message'
[6171] Genel Hata: 'GameState' object has no attribute 'error_message'
[6188] Genel Hata: 'GameState' object has no attribute 'error_message'
[6204] Genel Hata: 'GameState' object has no attribute 'error_message'
[6221] Genel Hata: 'GameState' object has no attribute 'error_message'
[6238] Genel Hata: 'GameState' object has no attribute 'error_message'
[6256] Genel Hata: 'GameState' object has no attribute 'error_message'
[6259] Genel Hata: 'GameState' object has no attribute 'set_error'
[6260] Genel Hata: 'GameState' object has no attribute 'set_error'
[6287] Genel Hata: 'GameState' object has no attribute 'error_message'
[6304] Genel Hata: 'GameState' object has no attribute 'error_message'
[6320] Genel Hata: 'GameState' object has no attribute 'error_message'
[6337] Genel Hata: 'GameState' object has no attribute 'error_message'
[6354] Genel Hata: 'GameState' object has no attribute 'error_message'
[6370] Genel Hata: 'GameState' object has no attribute 'error_message'
[6387] Genel Hata: 'GameState' object has no attribute 'error_message'
[6405] Genel Hata: 'GameState' object has no attribute 'error_message'
[6421] Genel Hata: 'GameState' object has no attribute 'error_message'
[6437] Genel Hata: 'GameState' object has no attribute 'error_message'
[6453] Genel Hata: 'GameState' object has no attribute 'error_message'
[6469] Genel Hata: 'GameState' object has no attribute 'error_message'
[6487] Genel Hata: 'GameState' object has no attribute 'error_message'
[6503] Genel Hata: 'GameState' object has no attribute 'error_message'
[6520] Genel Hata: 'GameState' object has no attribute 'error_message'
[6537] Genel Hata: 'GameState' object has no attribute 'error_message'
[6555] Genel Hata: 'GameState' object has no attribute 'error_message'
[6572] Genel Hata: 'GameState' object has no attribute 'error_message'
[6588] Genel Hata: 'GameState' object has no attribute 'error_message'
[6608] Genel Hata: 'GameState' object has no attribute 'error_message'
[6623] Genel Hata: 'GameState' object has no attribute 'error_message'
[6639] Genel Hata: 'GameState' object has no attribute 'error_message'
[6656] Genel Hata: 'GameState' object has no attribute 'error_message'
[6673] Genel Hata: 'GameState' object has no attribute 'error_message'
[6690] Genel Hata: 'GameState' object has no attribute 'error_message'
[6706] Genel Hata: 'GameState' object has no attribute 'error_message'
[6724] Genel Hata: 'GameState' object has no attribute 'error_message'
[6740] Genel Hata: 'GameState' object has no attribute 'error_message'
[6757] Genel Hata: 'GameState' object has no attribute 'error_message'
[6774] Genel Hata: 'GameState' object has no attribute 'error_message'
[6789] Genel Hata: 'GameState' object has no attribute 'error_message'
[6805] Genel Hata: 'GameState' object has no attribute 'error_message'
[6822] Genel Hata: 'GameState' object has no attribute 'error_message'
[6839] Genel Hata: 'GameState' object has no attribute 'error_message'
[6856] Genel Hata: 'GameState' object has no attribute 'error_message'
[6872] Genel Hata: 'GameState' object has no attribute 'error_message'
[6888] Genel Hata: 'GameState' object has no attribute 'error_message'
[6905] Genel Hata: 'GameState' object has no attribute 'error_message'
[6922] Genel Hata: 'GameState' object has no attribute 'error_message'
[6944] Genel Hata: 'GameState' object has no attribute 'error_message'
[6967] Genel Hata: 'GameState' object has no attribute 'error_message'
[6990] Genel Hata: 'GameState' object has no attribute 'error_message'
[7011] Genel Hata: 'GameState' object has no attribute 'error_message'
[7029] Genel Hata: 'GameState' object has no attribute 'error_message'
[7048] Genel Hata: 'GameState' object has no attribute 'error_message'
[7063] Genel Hata: 'GameState' object has no attribute 'error_message'
[7081] Genel Hata: 'GameState' object has no attribute 'error_message'
[7105] Genel Hata: 'GameState' object has no attribute 'error_message'
[7128] Genel Hata: 'GameState' object has no attribute 'error_message'
[7145] Genel Hata: 'GameState' object has no attribute 'error_message'
[7160] Genel Hata: 'GameState' object has no attribute 'error_message'
[7175] Genel Hata: 'GameState' object has no attribute 'error_message'
[7192] Genel Hata: 'GameState' object has no attribute 'error_message'
[7207] Genel Hata: 'GameState' object has no attribute 'error_message'
[7226] Genel Hata: 'GameState' object has no attribute 'error_message'
[7248] Genel Hata: 'GameState' object has no attribute 'error_message'
[7263] Genel Hata: 'GameState' object has no attribute 'error_message'
[7278] Genel Hata: 'GameState' object has no attribute 'error_message'
[7294] Genel Hata: 'GameState' object has no attribute 'error_message'
[7311] Genel Hata: 'GameState' object has no attribute 'error_message'
[7327] Genel Hata: 'GameState' object has no attribute 'error_message'
[7344] Genel Hata: 'GameState' object has no attribute 'error_message'
[7364] Genel Hata: 'GameState' object has no attribute 'error_message'
[7379] Genel Hata: 'GameState' object has no attribute 'error_message'
[7396] Genel Hata: 'GameState' object has no attribute 'error_message'
[7414] Genel Hata: 'GameState' object has no attribute 'error_message'
[7430] Genel Hata: 'GameState' object has no attribute 'error_message'
[7447] Genel Hata: 'GameState' object has no attribute 'error_message'
[7463] Genel Hata: 'GameState' object has no attribute 'error_message'
[7479] Genel Hata: 'GameState' object has no attribute 'error_message'
[7497] Genel Hata: 'GameState' object has no attribute 'error_message'
[7514] Genel Hata: 'GameState' object has no attribute 'error_message'
[7531] Genel Hata: 'GameState' object has no attribute 'error_message'
[7548] Genel Hata: 'GameState' object has no attribute 'error_message'
[7564] Genel Hata: 'GameState' object has no attribute 'error_message'
[7581] Genel Hata: 'GameState' object has no attribute 'error_message'
[7598] Genel Hata: 'GameState' object has no attribute 'error_message'
[7614] Genel Hata: 'GameState' object has no attribute 'error_message'
[7631] Genel Hata: 'GameState' object has no attribute 'error_message'
[7648] Genel Hata: 'GameState' object has no attribute 'error_message'
[7665] Genel Hata: 'GameState' object has no attribute 'error_message'
[7682] Genel Hata: 'GameState' object has no attribute 'error_message'
[7698] Genel Hata: 'GameState' object has no attribute 'error_message'
[7715] Genel Hata: 'GameState' object has no attribute 'error_message'
[7731] Genel Hata: 'GameState' object has no attribute 'error_message'
[7748] Genel Hata: 'GameState' object has no attribute 'error_message'
[7765] Genel Hata: 'GameState' object has no attribute 'error_message'
[7781] Genel Hata: 'GameState' object has no attribute 'error_message'
[7800] Genel Hata: 'GameState' object has no attribute 'error_message'
[7815] Genel Hata: 'GameState' object has no attribute 'error_message'
[7832] Genel Hata: 'GameState' object has no attribute 'error_message'
[7849] Genel Hata: 'GameState' object has no attribute 'error_message'
[7865] Genel Hata: 'GameState' object has no attribute 'error_message'
[7882] Genel Hata: 'GameState' object has no attribute 'error_message'
[7899] Genel Hata: 'GameState' object has no attribute 'error_message'
[7914] Genel Hata: 'GameState' object has no attribute 'error_message'
[7931] Genel Hata: 'GameState' object has no attribute 'error_message'
[7947] Genel Hata: 'GameState' object has no attribute 'error_message'
[7964] Genel Hata: 'GameState' object has no attribute 'error_message'
[7982] Genel Hata: 'GameState' object has no attribute 'error_message'
[7998] Genel Hata: 'GameState' object has no attribute 'error_message'
[8015] Genel Hata: 'GameState' object has no attribute 'error_message'
[8032] Genel Hata: 'GameState' object has no attribute 'error_message'
[8048] Genel Hata: 'GameState' object has no attribute 'error_message'
[8066] Genel Hata: 'GameState' object has no attribute 'error_message'
[8302] Genel Hata: 'GameState' object has no attribute 'error_message'
[2025-01-01 18:26:59,528] ERROR: general: Oyun dÃ¶ngÃ¼sÃ¼nde hata: 'Block' object has no attribute 'points'
[2025-01-01 18:27:00,586] ERROR: general: Oyun dÃ¶ngÃ¼sÃ¼nde hata: 'Block' object has no attribute 'points'
[2025-01-01 18:27:00,821] ERROR: general: Oyun dÃ¶ngÃ¼sÃ¼nde hata: 'Block' object has no attribute 'points'
[2025-01-01 18:27:01,055] ERROR: general: Oyun dÃ¶ngÃ¼sÃ¼nde hata: 'Block' object has no attribute 'points'
[2025-01-01 18:27:01,292] ERROR: general: Oyun dÃ¶ngÃ¼sÃ¼nde hata: 'Block' object has no attribute 'points'
[2025-01-01 18:27:01,528] ERROR: general: Oyun dÃ¶ngÃ¼sÃ¼nde hata: 'Block' object has no attribute 'points'
[2025-01-01 18:27:01,762] ERROR: general: Oyun dÃ¶ngÃ¼sÃ¼nde hata: 'Block' object has no attribute 'points'
[2025-01-01 18:27:01,994] ERROR: general: Oyun dÃ¶ngÃ¼sÃ¼nde hata: 'Block' object has no attribute 'points'
[2025-01-01 18:27:02,223] ERROR: general: Oyun dÃ¶ngÃ¼sÃ¼nde hata: 'Block' object has no attribute 'points'
[2025-01-01 18:27:02,453] ERROR: general: Oyun dÃ¶ngÃ¼sÃ¼nde hata: 'Block' object has no attribute 'points'
[2025-01-01 18:27:02,684] ERROR: general: Oyun dÃ¶ngÃ¼sÃ¼nde hata: 'Block' object has no attribute 'points'
[2025-01-01 18:27:03,133] ERROR: general: Oyun dÃ¶ngÃ¼sÃ¼nde hata: 'Block' object has no attribute 'points'
[2025-01-01 18:27:03,648] ERROR: general: Oyun dÃ¶ngÃ¼sÃ¼nde hata: 'Block' object has no attribute 'points'
[2025-01-01 18:27:03,878] ERROR: general: Oyun dÃ¶ngÃ¼sÃ¼nde hata: 'Block' object has no attribute 'points'
[2025-01-01 18:27:04,108] ERROR: general: Oyun dÃ¶ngÃ¼sÃ¼nde hata: 'Block' object has no attribute 'points'
[2025-01-01 18:27:04,338] ERROR: general: Oyun dÃ¶ngÃ¼sÃ¼nde hata: 'Block' object has no attribute 'points'
[2025-01-01 18:27:04,570] ERROR: general: Oyun dÃ¶ngÃ¼sÃ¼nde hata: 'Block' object has no attribute 'points'
[2025-01-01 18:27:04,800] ERROR: general: Oyun dÃ¶ngÃ¼sÃ¼nde hata: 'Block' object has no attribute 'points'
[2025-01-01 18:27:05,032] ERROR: general: Oyun dÃ¶ngÃ¼sÃ¼nde hata: 'Block' object has no attribute 'points'
[2025-01-01 18:27:05,269] ERROR: general: Oyun dÃ¶ngÃ¼sÃ¼nde hata: 'Block' object has no attribute 'points'
[2025-01-01 18:27:05,503] ERROR: general: Oyun dÃ¶ngÃ¼sÃ¼nde hata: 'Block' object has no attribute 'points'
[2025-01-01 18:27:05,736] ERROR: general: Oyun dÃ¶ngÃ¼sÃ¼nde hata: 'Block' object has no attribute 'points'
[2025-01-01 18:27:06,301] ERROR: general: Oyun dÃ¶ngÃ¼sÃ¼nde hata: 'Block' object has no attribute 'points'
[2025-01-01 18:27:06,367] ERROR: general: Oyun dÃ¶ngÃ¼sÃ¼nde hata: 'Block' object has no attribute 'points'
[2025-01-01 18:27:06,402] ERROR: general: Oyun dÃ¶ngÃ¼sÃ¼nde hata: 'Block' object has no attribute 'points'
[2025-01-01 18:27:06,436] ERROR: general: Oyun dÃ¶ngÃ¼sÃ¼nde hata: 'Block' object has no attribute 'points'
[2025-01-01 18:27:06,502] ERROR: general: Oyun dÃ¶ngÃ¼sÃ¼nde hata: 'Block' object has no attribute 'points'
[2025-01-01 18:27:09,466] ERROR: general: Oyun dÃ¶ngÃ¼sÃ¼nde hata: 'Block' object has no attribute 'points'
[2025-01-01 18:27:09,967] ERROR: general: Oyun dÃ¶ngÃ¼sÃ¼nde hata: 'Block' object has no attribute 'points'
[2025-01-01 18:28:25,630] ERROR: general: Oyun dÃ¶ngÃ¼sÃ¼nde hata: 'Block' object has no attribute 'points'
[2025-01-01 18:28:44,201] ERROR: general: Oyun dÃ¶ngÃ¼sÃ¼nde hata: 'Block' object has no attribute 'points'
[2025-01-01 18:29:08,575] ERROR: general: Oyun dÃ¶ngÃ¼sÃ¼nde hata: 'Block' object has no attribute 'points'
[2025-01-01 18:29:13,101] ERROR: general: Oyun dÃ¶ngÃ¼sÃ¼nde hata: 'Block' object has no attribute 'points'
[2025-01-01 18:29:22,084] ERROR: general: Oyun dÃ¶ngÃ¼sÃ¼nde hata: 'Block' object has no attribute 'points'
[2025-01-01 18:29:26,501] ERROR: general: Oyun dÃ¶ngÃ¼sÃ¼nde hata: 'Block' object has no attribute 'points'
[2025-01-01 18:29:28,748] ERROR: general: Oyun dÃ¶ngÃ¼sÃ¼nde hata: 'Block' object has no attribute 'points'
[2025-01-01 18:29:32,690] ERROR: general: Oyun dÃ¶ngÃ¼sÃ¼nde hata: 'Block' object has no attribute 'points'
[2025-01-01 18:29:36,560] ERROR: general: Oyun dÃ¶ngÃ¼sÃ¼nde hata: 'Block' object has no attribute 'points'
[2025-01-01 18:29:38,683] ERROR: general: Oyun dÃ¶ngÃ¼sÃ¼nde hata: 'Block' object has no attribute 'points'
[2025-01-01 18:29:41,325] ERROR: general: Oyun dÃ¶ngÃ¼sÃ¼nde hata: 'Block' object has no attribute 'points'
[2025-01-01 18:29:44,263] ERROR: general: Oyun dÃ¶ngÃ¼sÃ¼nde hata: 'Block' object has no attribute 'points'
[2025-01-01 18:29:46,837] ERROR: general: Oyun dÃ¶ngÃ¼sÃ¼nde hata: 'Block' object has no attribute 'points'
[2025-01-01 18:29:51,286] ERROR: general: Oyun dÃ¶ngÃ¼sÃ¼nde hata: 'Block' object has no attribute 'points'
